Mention Type,Mention Date,Outlet or Author,Mention Title,Country,External Mention ID,Mention URL,Research Output Title,Journal/Collection Title,Authors at my Institution,Departments,Output Type,Subjects (FoR),Affiliations (GRID),Publication Date,Altmetric Attention Score,Details Page URL,DOI,ISBN,National Clinical Trial ID,URI,PubMed ID,PubMedCentral ID,Handle.net IDs,ADS Bibcode,arXiv ID,RePEc ID,SSRN,URN
Facebook post,2013-10-13 23:47:14,,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders",,"",https://www.facebook.com/1332841487/posts/10200629667447447,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2013-10-11 22:40:26,"Thermomixer in Switzerland/Aussie in a Swiss Kitchen","Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders",,"",https://www.facebook.com/162605450462279/posts/595753423814144,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2013-10-11 16:04:43,"Gluten Ataxia","Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders",,"",https://www.facebook.com/205369649481736/posts/668787666473263,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2013-10-11 13:51:48,"ME/CFS-Evolving Science","Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders",,"",https://www.facebook.com/122950357787779/posts/530739517008859,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2013-10-10 04:15:05,,"Nutrients  | Free Full-Text | Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Diso",,"",https://www.facebook.com/783929774/posts/10151770261749775,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2013-10-09 21:18:19,"Paleo & Zone Nutrition","Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders",New Zealand,"",https://www.facebook.com/194546637282256/posts/552348528168730,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2013-10-09 20:28:09,"DC Healthy Bites","Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders",,"",https://www.facebook.com/527591117259571/posts/675238959161452,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2013-10-09 19:22:16,,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders",,"",https://www.facebook.com/671410516/posts/10153339747810517,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2013-10-09 12:41:17,,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders",,"",https://www.facebook.com/442924695753996/posts/598278710218593,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2013-10-03 09:57:41,"Michal Piják, MD - Food Allergy, Sensitivity and Intolerance","Diagnostic value of anti-deamid... [J Pediatr Gastroenterol Nutr. 2012] - PubMed - NCBI",,"",https://www.facebook.com/308601545912393/posts/430886683683878,"Diagnostic Value of Anti-deamidated Gliadin Peptide IgG Antibodies for Celiac Disease in Children and IgA-deficient Patients","Journal of Pediatric Gastroenterology & Nutrition",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Central University Hospital of Asturias",2012-07-01,5,https://www.altmetric.com/details/507397,10.1097/mpg.0b013e31824703c7,,,,22197936,,"",,,,,
Facebook post,2013-10-03 09:53:49,"Michal Piják, MD - Food Allergy, Sensitivity and Intolerance","Diagnostic utility of deamidated gliadin pep... [Egypt J Immunol. 2012] - PubMed - NCBI",,"",https://www.facebook.com/308601545912393/posts/430885817017298,"Diagnostic utility of deamidated gliadin peptide antibody in celiac disease compared to anti-tissue transglutaminase and IgA- endomysium antibodies.","Egyptian journal of immunology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Assiut University Hospitals",2012-01-01,1,https://www.altmetric.com/details/1800225,,,,,23885406,,"",,,,,
Facebook post,2013-09-19 13:00:06,"NMC's Avoid Gluten","A novel serogenetic approach determines the community prevalence of celiac disease and informs...",,"",https://www.facebook.com/468861363140905/posts/742165405810498,"A novel serogenetic approach determines the community prevalence of celiac disease and informs improved diagnostic pathways","BMC Medicine",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Deakin University; Royal Brisbane and Women's Hospital; Royal Melbourne Hospital; University of Melbourne; University of Queensland; Walter and Eliza Hall Institute of Medical Research",2013-08-28,61,https://www.altmetric.com/details/1715484,10.1186/1741-7015-11-188,,,http://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-11-188,23981538,,"",,,,,
Facebook post,2013-09-18 18:25:40,"Top Universities. Top achievements.Environmental Science","BMC Medicine | Full text | A novel serogenetic approach determines the community prevalence of celia",,"",https://www.facebook.com/permalink.php?story_fbid=745199945493688&id=224648950882126,"A novel serogenetic approach determines the community prevalence of celiac disease and informs improved diagnostic pathways","BMC Medicine",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Deakin University; Royal Brisbane and Women's Hospital; Royal Melbourne Hospital; University of Melbourne; University of Queensland; Walter and Eliza Hall Institute of Medical Research",2013-08-28,61,https://www.altmetric.com/details/1715484,10.1186/1741-7015-11-188,,,http://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-11-188,23981538,,"",,,,,
Facebook post,2013-09-04 17:20:07,,"A novel serogenetic approach determines the community prevalence of celiac disease and informs...",,"",https://www.facebook.com/100003039551966/posts/431532980291350,"A novel serogenetic approach determines the community prevalence of celiac disease and informs improved diagnostic pathways","BMC Medicine",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Deakin University; Royal Brisbane and Women's Hospital; Royal Melbourne Hospital; University of Melbourne; University of Queensland; Walter and Eliza Hall Institute of Medical Research",2013-08-28,61,https://www.altmetric.com/details/1715484,10.1186/1741-7015-11-188,,,http://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-11-188,23981538,,"",,,,,
Facebook post,2013-08-28 12:36:51,"Dietitian without Borders","BMC Medicine | Abstract | A novel serogenetic approach determines the community prevalence of...",United Kingdom,"",https://www.facebook.com/228934520565029/posts/266742920117522,"A novel serogenetic approach determines the community prevalence of celiac disease and informs improved diagnostic pathways","BMC Medicine",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Deakin University; Royal Brisbane and Women's Hospital; Royal Melbourne Hospital; University of Melbourne; University of Queensland; Walter and Eliza Hall Institute of Medical Research",2013-08-28,61,https://www.altmetric.com/details/1715484,10.1186/1741-7015-11-188,,,http://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-11-188,23981538,,"",,,,,
Facebook post,2013-08-22 17:29:07,,"http://www.nature.com/cmi/journal/vaop/ncurrent/full/cmi201328a.html",,"",https://www.facebook.com/335549596564154/posts/420802308038882,"Non-celiac gluten sensitivity: questions still to be answered despite increasing awareness","Cellular & Molecular Immunology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Policlinico S.Orsola-Malpighi; University of Bologna",2013-08-10,118,https://www.altmetric.com/details/1683148,10.1038/cmi.2013.28,,,,23934026,,"",,,,,
Facebook post,2013-08-22 01:44:34,,"PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/100005706644136/posts/156298691237018,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-08-19 15:03:04,"Débora Guimarães","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/118591941566145/posts/491365140955488,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-08-14 18:15:43,"Tara Marshall","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/100001079742359/posts/574041132641873,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-08-14 18:08:17,"Tara Marshall","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/100001079742359/posts/574038319308821,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-08-13 13:49:01,,"Non-celiac gluten sensitivity: questions st... [Cell Mol Immunol. 2013] - PubMed - NCBI",,"",https://www.facebook.com/335549596564154/posts/415643395221440,"Non-celiac gluten sensitivity: questions still to be answered despite increasing awareness","Cellular & Molecular Immunology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Policlinico S.Orsola-Malpighi; University of Bologna",2013-08-10,118,https://www.altmetric.com/details/1683148,10.1038/cmi.2013.28,,,,23934026,,"",,,,,
Facebook post,2013-08-12 07:47:52,"NutriScience Education and Consulting","Villous atrophy and negative celiac serol... [Am J Gastroenterol. 2013] - PubMed - NCBI",Portugal,"",https://www.facebook.com/295671282635/posts/10151584674982636,"Villous Atrophy and Negative Celiac Serology: A Diagnostic and Therapeutic Dilemma","American Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Columbia University; Columbia University Medical Center",2013-05-01,12,https://www.altmetric.com/details/1454952,10.1038/ajg.2013.45,,,,23644957,,"",,,,,
Facebook post,2013-08-09 22:40:06,"Crystal Mind","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/104915323664/posts/10151828618573665,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-08-09 04:35:07,,"PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/1603171008/posts/10201071755588385,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-08-08 12:28:18,"Port St Lucie Allergist","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",United States,"",https://www.facebook.com/218850704809841/posts/678446615516912,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-08-08 12:28:01,"Vero Beach Allergist","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",United States,"",https://www.facebook.com/256261127801268/posts/499715426789169,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-22 18:40:43,,"Markers of Celiac Disease and Gluten Sensitivity in... [PLoS One. 2013] - PubMed - NCBI",,"",https://www.facebook.com/283854681746730/posts/338862759579255,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-22 14:44:07,"Autism Canada","Markers of Celiac Disease and Gluten Sensitivity in... [PLoS One. 2013] - PubMed - NCBI",United Kingdom,"",https://www.facebook.com/52013555804/posts/10151651214060805,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-18 18:29:20,,"PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/137496799782637/posts/145747605624223,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-18 17:46:14,,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/1040866738/posts/10201112253902074,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-18 17:42:24,,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/152999951384576/posts/632358260115407,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-18 17:00:45,"The Spunky Coconut","Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/136602186617/posts/10151454388661618,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-16 23:29:48,"Natures Healing Mt Tamborine Homeopathy & Aromatherapy Gold Coast","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/468124359893984/posts/603627119677040,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-12 16:30:52,"RobbWolf.com","Presence of celiac disease epitopes in modern and old hexaploid wheat varieties: wheat breeding...",,"",https://www.facebook.com/permalink.php?story_fbid=597303746967210&id=142145419149714,"Presence of celiac disease epitopes in modern and old hexaploid wheat varieties: wheat breeding may have contributed to increased prevalence of celiac disease","Theoretical & Applied Genetics",,,Article,"07 Agricultural and Veterinary Sciences; 0703 Crop and Pasture Production","Erasmus MC; Leiden University Medical Center; Wageningen University & Research",2010-07-28,106,https://www.altmetric.com/details/463410,10.1007/s00122-010-1408-4,,,,20664999,PMC2963738,"",,,,,
Facebook post,2013-07-10 23:35:19,"Atwater Park Center Education and Childcare","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",United States,"",https://www.facebook.com/147751258594751/posts/536849666351573,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-10 21:18:33,"Fundación Convivir","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/213798338676162/posts/520266478029345,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-10 18:19:16,"Sociedad Ecuatoriana De Alergia,asma E Inmunologia (SEAAI)","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",Ecuador,"",https://www.facebook.com/490570534304779/posts/654703131224851,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-09 09:18:59,"Hadley Wood Healthcare","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/297133524816/posts/10151695014849817,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-08 23:07:11,,"PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/permalink.php?story_fbid=558293364234437&id=163622037034907,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-08 16:32:44,"Vital Kids Medicine, PLLC","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",United States,"",https://www.facebook.com/386975058025004/posts/532049866850855,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-08 16:17:13,"Terry Naturally by EuroPharma","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/122159836528/posts/10151460558651529,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-08 15:26:14,,"PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/733266171/posts/10151545509916172,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-08 15:05:06,,"PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",,"",https://www.facebook.com/1549364932/posts/10201535909830157,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
Facebook post,2013-07-08 15:03:17,"Muscle Works: Physical Medicine","PLOS ONE: Markers of Celiac Disease and Gluten Sensitivity in Children with Autism",United States,"",https://www.facebook.com/264774940220171/posts/609635749067420,"Markers of Celiac Disease and Gluten Sensitivity in Children with Autism","PLoS ONE",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Columbia University; Cornell University; Uppsala University",2013-06-18,248,https://www.altmetric.com/details/1566104,10.1371/journal.pone.0066155,,,,23823064,,"",2013PLoSO...866155L,,,,
