Mention Type,Mention Date,Outlet or Author,Mention Title,Country,External Mention ID,Mention URL,Research Output Title,Journal/Collection Title,Authors at my Institution,Departments,Output Type,Subjects (FoR),Affiliations (GRID),Publication Date,Altmetric Attention Score,Details Page URL,DOI,ISBN,National Clinical Trial ID,URI,PubMed ID,PubMedCentral ID,Handle.net IDs,ADS Bibcode,arXiv ID,RePEc ID,SSRN,URN
News story,2017-06-02 11:00:00,"Washington Post","Perspective | Want a verdict on gluten-free diets? You won’t find it in a study.",United States,"",https://www.washingtonpost.com/lifestyle/wellness/want-a-verdict-on-gluten-free-diets-you-wont-find-it-in-a-study/2017/06/01/714da700-4255-11e7-8c25-44d09ff5a4a8_story.html,"Serological Tests in Gluten Sensitivity (Nonceliac Gluten Intolerance)","Journal of Clinical Gastroenterology",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Policlinico S.Orsola-Malpighi; University of Bologna",2012-09-01,85,https://www.altmetric.com/details/480804,10.1097/mcg.0b013e3182372541,,,,22138844,,"",,,,,
News story,2017-06-01 13:42:39,"Healio.com","Coexisting celiac disease, type 1 diabetes reduce height in children",United States,"",http://www.healio.com/endocrinology/diabetes/news/in-the-journals/%7B2eebb818-5757-4067-83b8-3374028f53fe%7D/coexisting-celiac-disease-type-1-diabetes-reduce-height-in-children,"Prevalence of Celiac Disease in 52,721 Youth With Type 1 Diabetes: International Comparison Across Three Continents","Diabetes Care",,,Article,"11 Medical and Health Sciences; 1117 Public Health and Health Services","Children's Hospital at Westmead; German Center for Diabetes Research; Innsbruck Medical University; Jaeb Center for Health Research; John Hunter Children's Hospital; Lucile Packard Children's Hospital; Medical University of Graz; Noah's Ark Children's Hospital for Wales; St Helens and Knowsley Teaching Hospitals NHS Trust; Telethon Kids Institute; University of Glasgow; University of Newcastle Australia; University of Sydney; University of Ulm; University of Western Australia; UNSW Sydney; Vanderbilt University Medical Center; Women's and Children's Hospital",2017-05-25,79,https://www.altmetric.com/details/20646956,10.2337/dc16-2508,,,,28546222,,"",,,,,
News story,2017-06-01 04:56:35,"The Scientist Magazine","The Celiac Surge",Canada,"",http://www.the-scientist.com/?articles.view%2FarticleNo%2F49467%2Ftitle%2FThe-Celiac-Surge%2F,"Randomized Feeding Intervention in Infants at High Risk for Celiac Disease","New England Journal of Medicine",,,Article,"11 Medical and Health Sciences; 1117 Public Health and Health Services",,2014-10-02,86,https://www.altmetric.com/details/2738045,10.1056/nejmoa1404172,,,http://www.nejm.org/doi/abs/10.1056/NEJMoa1404172,25271603,,"",,,,,
News story,2017-05-21 15:59:12,"Emaxhealth.com","Gluten-free pizza casserole recipe your kids will love",United States,"",https://www.emaxhealth.com/12410/gluten-free-pizza-casserole-recipe-your-kids-will-love,"Celiac disease: Prevalence, diagnosis, pathogenesis and treatment","World Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","University of Alberta",2012-01-01,70,https://www.altmetric.com/details/1928233,10.3748/wjg.v18.i42.6036,,,,23155333,PMC3496881,"",,,,,
News story,2017-05-12 19:19:45,"Medscape","Antibody-based Strategy Might Allow Biopsy-free Diagnosis of Pediatric Celiac Disease",United States,"",http://www.medscape.com/viewarticle/879867,"Validation of Antibody-Based Strategies for Diagnosis of Pediatric Celiac Disease Without Biopsy","Gastroenterology",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Hannover Medical School; John Radcliffe Hospital; Leipzig University; TU Dresden; University Hospital Heidelberg; University Hospital Leipzig; University of Oxford",2017-08-01,15,https://www.altmetric.com/details/19678084,10.1053/j.gastro.2017.04.023,,,,28461188,,"",,,,,
News story,2017-05-09 07:21:06,"Sciences et Avenir","",France,"","","Diagnosis of gluten related disorders: Celiac disease, wheat allergy and non-celiac gluten sensitivity","World Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico",2015-06-21,72,https://www.altmetric.com/details/4215466,10.3748/wjg.v21.i23.7110,,,,26109797,,"",,,,,
News story,2017-05-05 16:10:37,"MSN","No, you should not go gluten-free",United States,"",http://www.msn.com/en-za/health/nutrition/no-you-should-not-go-gluten-free/ar-BBALPeS,"Non-celiac gluten sensitivity: questions still to be answered despite increasing awareness","Cellular & Molecular Immunology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Policlinico S.Orsola-Malpighi; University of Bologna",2013-08-10,118,https://www.altmetric.com/details/1683148,10.1038/cmi.2013.28,,,,23934026,,"",,,,,
News story,2017-05-03 16:50:49,"Esquire","No, You Should Not Go Gluten-Free",United States,"",http://www.esquire.com/lifestyle/health/a54867/gluten-heart-disease/,"Non-celiac gluten sensitivity: questions still to be answered despite increasing awareness","Cellular & Molecular Immunology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Policlinico S.Orsola-Malpighi; University of Bologna",2013-08-10,118,https://www.altmetric.com/details/1683148,10.1038/cmi.2013.28,,,,23934026,,"",,,,,
News story,2017-04-25 15:30:25,"Emaxhealth.com","Easy mac and cheese recipe that is gluten-free and dairy-free",United States,"",http://www.emaxhealth.com/12410/easy-mac-and-cheese-recipe-gluten-free-and-dairy-free,"Celiac disease: Prevalence, diagnosis, pathogenesis and treatment","World Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","University of Alberta",2012-01-01,70,https://www.altmetric.com/details/1928233,10.3748/wjg.v18.i42.6036,,,,23155333,PMC3496881,"",,,,,
News story,2017-04-19 23:11:03,"Emaxhealth.com","Cross-contamination concerns on the gluten-free diet: Pet food",United States,"",http://www.emaxhealth.com/12410/cross-contamination-concerns-gluten-free-diet-pet-food,"Celiac disease: Prevalence, diagnosis, pathogenesis and treatment","World Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","University of Alberta",2012-01-01,70,https://www.altmetric.com/details/1928233,10.3748/wjg.v18.i42.6036,,,,23155333,PMC3496881,"",,,,,
News story,2017-04-15 14:42:03,"Emaxhealth.com","How To Make Sure A Gluten Free Diet Does Not Lead To Type 2 Diabetes",United States,"",http://www.emaxhealth.com/13638/how-make-sure-gluten-free-diet-does-not-lead-type-2-diabetes,"Mucosal Recovery and Mortality in Adults With Celiac Disease After Treatment With a Gluten-Free Diet","American Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Mayo Clinic",2010-06-01,19,https://www.altmetric.com/details/2105626,10.1038/ajg.2010.10,,,,20145607,PMC2881171,"",,,,,
News story,2017-04-14 18:52:20,"Emaxhealth.com","Side dishes for Easter that are gluten-free and easy to make",United States,"",http://www.emaxhealth.com/12410/side-dishes-easter-are-gluten-free-and-easy-make,"Celiac disease: Prevalence, diagnosis, pathogenesis and treatment","World Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","University of Alberta",2012-01-01,70,https://www.altmetric.com/details/1928233,10.3748/wjg.v18.i42.6036,,,,23155333,PMC3496881,"",,,,,
News story,2017-04-13 12:00:18,"Care2","Whole Wheat or Gluten-Free: Which is Healthier?",United States,"",http://www.care2.com/greenliving/whole-wheat-or-gluten-free-which-is-healthier.html,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
News story,2017-04-13 12:00:18,"Care2","Whole Wheat or Gluten-Free: Which is Healthier?",United States,"",http://www.care2.com/greenliving/whole-wheat-or-gluten-free-which-is-healthier.html,"Non-Celiac Gluten Sensitivity among Patients Perceiving Gluten-Related Symptoms","Digestion",,,Article,"11 Medical and Health Sciences; 1107 Immunology","University of L'Aquila",2015-05-30,363,https://www.altmetric.com/details/4074563,10.1159/000430090,,,,26043918,,"",,,,,
News story,2017-04-11 17:57:00,"Medical News Today","Can a gluten-free diet help with psoriasis?",United Kingdom,"",http://www.medicalnewstoday.com/articles/316890.php,"Non-Celiac Gluten Sensitivity among Patients Perceiving Gluten-Related Symptoms","Digestion",,,Article,"11 Medical and Health Sciences; 1107 Immunology","University of L'Aquila",2015-05-30,363,https://www.altmetric.com/details/4074563,10.1159/000430090,,,,26043918,,"",,,,,
News story,2017-03-31 21:17:00,"Emaxhealth.com","Proof that a gluten-free diet for fibromyalgia really works",United States,"",http://www.emaxhealth.com/12410/proof-gluten-free-diet-fibromyalgia-really-works,"Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia","Rheumatology International",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Hospital Infantil Universitario Niño Jesús; Hospital Universitario 12 De Octubre; Hospital Universitario Puerta de Hierro Majadahonda",2014-04-12,222,https://www.altmetric.com/details/2280601,10.1007/s00296-014-2990-6,,,,24728027,,"",,,,,
News story,2017-03-29 01:43:21,"Physician's Briefing","USPSTF: Evidence Lacking for Celiac Dz Screen in Asymptomatic",United States,"",http://www.physiciansbriefing.com/Article.asp?AID=721052,"Screening for Celiac Disease","JAMA: Journal of the American Medical Association",,,Article,"11 Medical and Health Sciences; 1117 Public Health and Health Services","Oregon Health & Science University",2017-03-28,102,https://www.altmetric.com/details/18198806,10.1001/jama.2016.10395,,,,28350935,,"",,,,,
News story,2017-03-29 00:36:09,"Doctors Lounge","USPSTF: Evidence Lacking for Celiac Dz Screen in Asymptomatic",United States,"",https://www.doctorslounge.com/index.php/news/pb/70996,"Screening for Celiac Disease","JAMA: Journal of the American Medical Association",,,Article,"11 Medical and Health Sciences; 1117 Public Health and Health Services","Oregon Health & Science University",2017-03-28,102,https://www.altmetric.com/details/18198806,10.1001/jama.2016.10395,,,,28350935,,"",,,,,
News story,2017-03-28 16:00:00,"Medscape","USPSTF: Insufficient Evidence for Celiac Disease Screening",United States,"",http://www.medscape.com/viewarticle/877869?src=rss,"Screening for Celiac Disease","JAMA: Journal of the American Medical Association",,,Article,"11 Medical and Health Sciences; 1117 Public Health and Health Services","Oregon Health & Science University",2017-03-28,102,https://www.altmetric.com/details/18198806,10.1001/jama.2016.10395,,,,28350935,,"",,,,,
News story,2017-03-28 11:29:56,"Healio.com","Insufficient evidence for celiac disease screening",United States,"",http://www.healio.com/family-medicine/preventive-medicine/news/online/%7B52b1ac1f-6289-43cd-ad74-a2341097bd55%7D/uspstf-insufficient-evidence-for-celiac-disease-screening,"Screening for Celiac Disease","JAMA: Journal of the American Medical Association",,,Article,"11 Medical and Health Sciences; 1117 Public Health and Health Services","Oregon Health & Science University",2017-03-28,102,https://www.altmetric.com/details/18198806,10.1001/jama.2016.10395,,,,28350935,,"",,,,,
News story,2017-03-28 04:00:00,"Physician's Weekly","USPSTF: Evidence Lacking for Celiac Dz Screen in Asymptomatic",United States,"",http://www.physiciansweekly.com/uspstf-evidence-lacking-for-celiac-dz-screen-in-asymptomatic-2/,"Screening for Celiac Disease","JAMA: Journal of the American Medical Association",,,Article,"11 Medical and Health Sciences; 1117 Public Health and Health Services","Oregon Health & Science University",2017-03-28,102,https://www.altmetric.com/details/18198806,10.1001/jama.2016.10395,,,,28350935,,"",,,,,
News story,2017-03-13 16:43:02,"Spektrum","Ernährung: Milch und Brot – Feinde auf dem Teller?",Germany,"",http://www.spektrum.de/news/milch-und-brot-feinde-auf-dem-teller/1440810,"The New Epidemiology of Celiac Disease","Journal of Pediatric Gastroenterology & Nutrition",,,Article,"11 Medical and Health Sciences; 1117 Public Health and Health Services","Harvard University; Marche Polytechnic University",2014-07-01,342,https://www.altmetric.com/details/2478464,10.1097/01.mpg.0000450393.23156.59,,,http://content.wkhealth.com/linkback/openurl?sid=WKPTLP:landingpage&an=00005176-201407001-00005,24979197,,"",,,,,
News story,2017-03-13 03:36:37,"World News SBS","Faddish gluten-free diets may raise diabetes risk",Australia,"",http://www.sbs.com.au/topics/life/health/article/2017/03/13/faddish-gluten-free-diet-may-be-raising-your-diabetes-risk,"Non-celiac gluten sensitivity: questions still to be answered despite increasing awareness","Cellular & Molecular Immunology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Policlinico S.Orsola-Malpighi; University of Bologna",2013-08-10,118,https://www.altmetric.com/details/1683148,10.1038/cmi.2013.28,,,,23934026,,"",,,,,
News story,2017-02-28 16:00:57,"Yahoo! Finance USA","Forget the EpiPen, this new device detects allergies in minutes",United States,"",https://sg.finance.yahoo.com/news/forget-epipen-device-detects-allergies-160057496.html,"Non-Celiac Gluten Sensitivity among Patients Perceiving Gluten-Related Symptoms","Digestion",,,Article,"11 Medical and Health Sciences; 1107 Immunology","University of L'Aquila",2015-05-30,363,https://www.altmetric.com/details/4074563,10.1159/000430090,,,,26043918,,"",,,,,
News story,2017-02-28 16:00:57,"Yahoo! Finance USA","Forget the EpiPen, this new device detects allergies in minutes",United States,"",https://au.finance.yahoo.com/news/forget-epipen-device-detects-allergies-160057496.html,"Non-Celiac Gluten Sensitivity among Patients Perceiving Gluten-Related Symptoms","Digestion",,,Article,"11 Medical and Health Sciences; 1107 Immunology","University of L'Aquila",2015-05-30,363,https://www.altmetric.com/details/4074563,10.1159/000430090,,,,26043918,,"",,,,,
News story,2017-02-28 16:00:00,"CNBC","Forget the EpiPen, this new device detects allergies in minutes",United States,"",http://www.cnbc.com/2017/02/28/beware-gluten-this-new-device-detects-food-allergies-in-minutes.html,"Non-Celiac Gluten Sensitivity among Patients Perceiving Gluten-Related Symptoms","Digestion",,,Article,"11 Medical and Health Sciences; 1107 Immunology","University of L'Aquila",2015-05-30,363,https://www.altmetric.com/details/4074563,10.1159/000430090,,,,26043918,,"",,,,,
News story,2017-02-28 16:00:00,"Yahoo! Finance USA","Forget the EpiPen, this new device detects allergies in minutes",United States,"",https://uk.finance.yahoo.com/news/forget-epipen-device-detects-allergies-160000950.html,"Non-Celiac Gluten Sensitivity among Patients Perceiving Gluten-Related Symptoms","Digestion",,,Article,"11 Medical and Health Sciences; 1107 Immunology","University of L'Aquila",2015-05-30,363,https://www.altmetric.com/details/4074563,10.1159/000430090,,,,26043918,,"",,,,,
News story,2017-02-04 15:30:48,"Care2","The 8 Most Common Food Allergies",United States,"",http://www.care2.com/greenliving/the-8-most-common-food-allergies.html,"Diagnosis of gluten related disorders: Celiac disease, wheat allergy and non-celiac gluten sensitivity","World Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico",2015-06-21,72,https://www.altmetric.com/details/4215466,10.3748/wjg.v21.i23.7110,,,,26109797,,"",,,,,
News story,2016-11-01 20:38:40,"Medscape","Celiac Disease More Common in Patients With IBS Symptoms, Study Confirms",United States,"",http://www.medscape.com/viewarticle/871150,"Screening for Celiac Disease in Irritable Bowel Syndrome: An Updated Systematic Review and Meta-analysis","American Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1117 Public Health and Health Services","Michigan Medicine; St James's University Hospital; University of Leeds",2017-01-01,30,https://www.altmetric.com/details/12710341,10.1038/ajg.2016.466,,,,27753436,,"",,,,,
News story,2016-10-17 19:20:16,"The Conversation","A pill to treat coeliac disease? Not quite – here's what the science says",Australia,"",http://theconversation.com/a-pill-to-treat-coeliac-disease-not-quite-heres-what-the-science-says-67065,"Non-Celiac Gluten Sensitivity: Literature Review","The Journal of the American College of Nutrition",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Azienda Ospedaliera Universitaria Policlinico ""Paolo Giaccone"" di Palermo",2014-02-17,117,https://www.altmetric.com/details/2138704,10.1080/07315724.2014.869996,,,http://www.tandfonline.com/doi/abs/10.1080/07315724.2014.869996,24533607,,"",,,,,
News story,2016-09-19 14:48:55,"Cosmopolitan","I Didn't Find Out I Had Celiac Disease Until I Started Miscarrying",United Kingdom,"",http://www.cosmopolitan.com/health-fitness/a2728975/i-didnt-find-out-i-had-celiac-disease-until-i-started-miscarrying/,"Celiac disease: Prevalence, diagnosis, pathogenesis and treatment","World Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","University of Alberta",2012-01-01,70,https://www.altmetric.com/details/1928233,10.3748/wjg.v18.i42.6036,,,,23155333,PMC3496881,"",,,,,
News story,2016-09-12 17:56:05,"Medical Economics ","Study: All celiac patients should get pneumococcal vaccine",United States,"",http://medicaleconomics.modernmedicine.com/medical-economics/news/study-all-celiac-patients-should-get-pneumococcal-vaccine,"Is it worth investigating splenic function in patients with celiac disease?","World Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","University of Pavia",2013-04-20,11,https://www.altmetric.com/details/11964878,10.3748/wjg.v19.i15.2313,,,,23613624,PMC3631982,"",,,,,
News story,2016-09-06 15:00:04,"Vox.com","Gluten allergies aren’t increasing. So why are gluten-free diets skyrocketing?",United States,"",http://www.vox.com/2016/9/6/12770920/gluten-free-diets-skyrocketing,"Non-Celiac Gluten Sensitivity among Patients Perceiving Gluten-Related Symptoms","Digestion",,,Article,"11 Medical and Health Sciences; 1107 Immunology","University of L'Aquila",2015-05-30,363,https://www.altmetric.com/details/4074563,10.1159/000430090,,,,26043918,,"",,,,,
News story,2016-08-01 14:30:24,"MSN","No, you don’t have to have celiac disease to have a wheat sensitivity",United States,"",http://www.msn.com/en-us/health/nutrition/no-you-don%e2%80%99t-have-to-have-celiac-disease-to-have-a-wheat-sensitivity/ar-BBv2i9b,"US perspective on gluten-related diseases","Clinical and Experimental Gastroenterology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Massachusetts General Hospital; Spartanburg Regional Healthcare System",2014-01-01,53,https://www.altmetric.com/details/2086586,10.2147/ceg.s54567,,,,24493932,PMC3908912,"",,,,,
News story,2016-07-27 16:16:53,"Huffington Post","No, You Don’t Have To Have Celiac To Have A Wheat Sensitivity",United States,"",http://www.huffingtonpost.com/entry/wheat-sensitivity-is-real_us_57994ef5e4b01180b531b311,"US perspective on gluten-related diseases","Clinical and Experimental Gastroenterology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Massachusetts General Hospital; Spartanburg Regional Healthcare System",2014-01-01,53,https://www.altmetric.com/details/2086586,10.2147/ceg.s54567,,,,24493932,PMC3908912,"",,,,,
News story,2016-07-20 18:54:09,"Healio.com","Consensus report outlines transition from pediatric to adult care for celiac disease",United States,"",http://www.healio.com/gastroenterology/malabsorption/news/online/%7B9ae4ec40-bf56-4223-9b9d-333aa03a1733%7D/consensus-report-outlines-transition-from-pediatric-to-adult-care-for-celiac-disease,"Transition from childhood to adulthood in coeliac disease: the Prague consensus report","Gut",,,Article,"11 Medical and Health Sciences; 1117 Public Health and Health Services","Columbia University; Columbia University Medical Center; Durham University; Karolinska Institute; Leiden University Medical Center; Ludwig-Maximilians-Universität München; Mayo Clinic; Nationwide Children's Hospital; Odense University Hospital; Örebro University Hospital; Oslo University Hospital; Tel Aviv University; University of California, San Diego; University of Naples Federico II; University of Newcastle Australia; University of Nottingham; University of Salerno; University of Sheffield",2016-04-18,17,https://www.altmetric.com/details/6783956,10.1136/gutjnl-2016-311574,,,http://gut.bmj.com/lookup/doi/10.1136/gutjnl-2016-311574,27196596,,"",,,,,
News story,2016-06-28 14:27:55,"Huffington Post","What If It Is Not Your Sleep? Exploring Other Causes Of Daytime Fatigue",United States,"",http://www.huffingtonpost.com/stanford-center-for-sleep-sciences-and-medicine/what-if-it-is-not-your-sl_b_10709490.html,"Extraintestinal Manifestations of Celiac Disease","Digestive Diseases",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","McMaster University; Universidad del Salvador",2015-04-22,23,https://www.altmetric.com/details/3933155,10.1159/000369541,,,,25925916,,"",,,,,
News story,2016-06-19 08:04:44,"Santé blog","FIBROMYALGIE et côlon irritable: Faut-il passer au régime sans gluten? – Gastroenterology",France,"",http://blog.santelog.com/2016/06/19/fibromyalgie-et-colon-irritable-faut-il-passer-au-regime-sans-gluten-gastroenterology/,"Does Gluten Intake Influence the Development of Celiac Disease–associated Complications?","Journal of Clinical Gastroenterology",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","University of Chicago; University of Naples Federico II",2014-01-01,11,https://www.altmetric.com/details/1861114,10.1097/mcg.0b013e3182a9f898,,,,24072075,,"",,,,,
News story,2016-06-15 20:28:21,"FOCUS Online","Stark abgenommen, obwohl du gar keine Diät machst? Das könnte der ernste Grund sein",Germany,"",http://www.focus.de/gesundheit/ratgeber/verdauung/krankheiten/gewichtsverlust-ernst-nehmen-ohne-diaet-stark-abgenommen-dahinter-steckt-haeufig-diese-krankheit_id_5637487.html,"Gastrointestinale Ursachen von Gewichtsverlust: Klinik, Diagnostik, Therapie","Deutsche Medizinische Wochenschrift",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences",,2016-02-17,16,https://www.altmetric.com/details/8763920,10.1055/s-0041-111200,,,,26886038,,"",,,,,
News story,2016-06-15 14:31:05,"Informationsdienst Wissenschaft","Gewichtsverlust ernst nehmen: Magen-Darm-Erkrankungen sind häufig Ursache",Germany,"",https://idw-online.de/de/news654451,"Gastrointestinale Ursachen von Gewichtsverlust: Klinik, Diagnostik, Therapie","Deutsche Medizinische Wochenschrift",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences",,2016-02-17,16,https://www.altmetric.com/details/8763920,10.1055/s-0041-111200,,,,26886038,,"",,,,,
News story,2016-04-28 15:58:00,"Alternet","Can You Include Oats in a Gluten-Free Diet?",United States,"",http://www.alternet.org/food/can-you-include-oats-gluten-free-diet,"Diagnosis of gluten related disorders: Celiac disease, wheat allergy and non-celiac gluten sensitivity","World Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico",2015-06-21,72,https://www.altmetric.com/details/4215466,10.3748/wjg.v21.i23.7110,,,,26109797,,"",,,,,
News story,2016-03-22 00:54:19,"Health Medicinet","Ask JJ: Easy Gluten-Free Swaps",United States,"",http://healthmedicinet.com/i/ask-jj-easy-gluten-free-swaps/,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
News story,2016-03-21 21:34:56,"Huffington Post","Ask JJ: Easy Gluten-Free Swaps",United States,"",http://feeds.huffingtonpost.com/c/35496/f/677045/s/4e6b56d2/sc/38/l/0L0Shuffingtonpost0N0Cjj0Evirgin0Cask0Ejj0Eeasy0Eglutenfree0Esw0Ib0I95160A680Bhtml/story01.htm,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
News story,2016-03-15 14:42:06,"Ok","Celiachia: per scoprirla basta una puntura al dito",Italy,"",http://www.ok-salute.it/alimentazione/celiachia-per-scoprirla-basta-una-puntura-al-dito/,"Diagnostic screening for subclinical celiac disease using a rapid test in children aged 2–4","Pediatric Research",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Hospital Universitario Virgen de las Nieves; Instituto de Investigación Biosanitaria; Instituto Maimónides de Investigación Biomédica de Córdoba",2015-05-21,62,https://www.altmetric.com/details/4425588,10.1038/pr.2015.98,,,,26280764,,"",,,,,
News story,2016-03-14 14:24:00,"Scienza e Farmici","Celiachia. Per scoprirla basta una puntura al dito. Esame facile, anche per i bambini",Italy,"",http://www.quotidianosanita.it/scienza-e-farmaci/articolo.php?articolo_id=37551,"Diagnostic screening for subclinical celiac disease using a rapid test in children aged 2–4","Pediatric Research",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Hospital Universitario Virgen de las Nieves; Instituto de Investigación Biosanitaria; Instituto Maimónides de Investigación Biomédica de Córdoba",2015-05-21,62,https://www.altmetric.com/details/4425588,10.1038/pr.2015.98,,,,26280764,,"",,,,,
News story,2016-03-11 22:45:03,"Big News Network","",Australia,"","","Diagnostic screening for subclinical celiac disease using a rapid test in children aged 2–4","Pediatric Research",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Hospital Universitario Virgen de las Nieves; Instituto de Investigación Biosanitaria; Instituto Maimónides de Investigación Biomédica de Córdoba",2015-05-21,62,https://www.altmetric.com/details/4425588,10.1038/pr.2015.98,,,,26280764,,"",,,,,
News story,2016-03-11 20:49:53,"UPI.com","Non-invasive test can detect celiac disease in children",United States,"",http://www.upi.com/Health_News/2016/03/11/Non-invasive-test-can-detect-celiac-disease-in-children/5411457723278/,"Diagnostic screening for subclinical celiac disease using a rapid test in children aged 2–4","Pediatric Research",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Hospital Universitario Virgen de las Nieves; Instituto de Investigación Biosanitaria; Instituto Maimónides de Investigación Biomédica de Córdoba",2015-05-21,62,https://www.altmetric.com/details/4425588,10.1038/pr.2015.98,,,,26280764,,"",,,,,
News story,2016-03-11 15:48:18,"MedicalXpress","New, non-invasive method allows to determine whether a child is celiac or not with just a puncture in the finger",United Kingdom,"",http://medicalxpress.com/news/2016-03-non-invasive-method-child-celiac-finger.html,"Diagnostic screening for subclinical celiac disease using a rapid test in children aged 2–4","Pediatric Research",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Hospital Universitario Virgen de las Nieves; Instituto de Investigación Biosanitaria; Instituto Maimónides de Investigación Biomédica de Córdoba",2015-05-21,62,https://www.altmetric.com/details/4425588,10.1038/pr.2015.98,,,,26280764,,"",,,,,
News story,2016-03-11 05:00:00,"EurekAlert!","New, non-invasive method allows to determine whether a child is celiac or not",United States,"",http://www.eurekalert.org/pub_releases/2016-03/uog-nnm031116.php,"Diagnostic screening for subclinical celiac disease using a rapid test in children aged 2–4","Pediatric Research",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Hospital Universitario Virgen de las Nieves; Instituto de Investigación Biosanitaria; Instituto Maimónides de Investigación Biomédica de Córdoba",2015-05-21,62,https://www.altmetric.com/details/4425588,10.1038/pr.2015.98,,,,26280764,,"",,,,,
